服务区,子集掩码,货箱编号列表,机型,箱数,质量_kg,体积_m3,能耗_kwh,作业时间_s,返航SOC
S001,12603,"S001-MED-01,S001-MED-02,S001-WAT-02,S001-WAT-03,S001-WAT-04,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,8,76.0,0.195,2.9170261261747217,1625.280847221722,0.6353717342281597
S001,12608,"S001-WAT-05,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,4,42.0,0.11699999999999999,2.2061238300702657,1361.280847221722,0.7242345212412168
S001,12609,"S001-MED-01,S001-WAT-05,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,5,45.0,0.129,2.2419125617660614,1427.280847221722,0.7197609297792423
S001,12610,"S001-MED-02,S001-WAT-05,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,5,45.0,0.129,2.2419125617660614,1427.280847221722,0.7197609297792423
S001,12611,"S001-MED-01,S001-MED-02,S001-WAT-05,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,6,48.0,0.14100000000000001,2.2809986530833597,1493.280847221722,0.71487516836458
S001,12612,"S001-WAT-01,S001-WAT-05,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,5,56.0,0.144,2.404547633656105,1427.280847221722,0.6994315457929869
S001,12613,"S001-MED-01,S001-WAT-01,S001-WAT-05,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,6,59.0,0.156,2.4596685580363125,1493.280847221722,0.6925414302454609
S001,12614,"S001-MED-02,S001-WAT-01,S001-WAT-05,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,6,59.0,0.156,2.4596685580363125,1493.280847221722,0.6925414302454609
S001,12615,"S001-MED-01,S001-MED-02,S001-WAT-01,S001-WAT-05,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,7,62.0,0.168,2.5206778198290847,1559.280847221722,0.6849152725213644
S001,12616,"S001-WAT-02,S001-WAT-05,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,5,56.0,0.144,2.404547633656105,1427.280847221722,0.6994315457929869
S001,12617,"S001-MED-01,S001-WAT-02,S001-WAT-05,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,6,59.0,0.156,2.4596685580363125,1493.280847221722,0.6925414302454609
S001,12618,"S001-MED-02,S001-WAT-02,S001-WAT-05,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,6,59.0,0.156,2.4596685580363125,1493.280847221722,0.6925414302454609
S001,12619,"S001-MED-01,S001-MED-02,S001-WAT-02,S001-WAT-05,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,7,62.0,0.168,2.5206778198290847,1559.280847221722,0.6849152725213644
S001,12620,"S001-WAT-01,S001-WAT-02,S001-WAT-05,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,6,70.0,0.17099999999999999,2.71985961711914,1493.280847221722,0.6600175478601076
S001,12621,"S001-MED-01,S001-WAT-01,S001-WAT-02,S001-WAT-05,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,7,73.0,0.183,2.8121617696174215,1559.280847221722,0.6484797787978223
S001,12622,"S001-MED-02,S001-WAT-01,S001-WAT-02,S001-WAT-05,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,7,73.0,0.183,2.8121617696174215,1559.280847221722,0.6484797787978223
S001,12623,"S001-MED-01,S001-MED-02,S001-WAT-01,S001-WAT-02,S001-WAT-05,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,8,76.0,0.195,2.9170261261747217,1625.280847221722,0.6353717342281597
S001,12624,"S001-WAT-03,S001-WAT-05,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,5,56.0,0.144,2.404547633656105,1427.280847221722,0.6994315457929869
S001,12625,"S001-MED-01,S001-WAT-03,S001-WAT-05,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,6,59.0,0.156,2.4596685580363125,1493.280847221722,0.6925414302454609
S001,12626,"S001-MED-02,S001-WAT-03,S001-WAT-05,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,6,59.0,0.156,2.4596685580363125,1493.280847221722,0.6925414302454609
S001,12627,"S001-MED-01,S001-MED-02,S001-WAT-03,S001-WAT-05,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,7,62.0,0.168,2.5206778198290847,1559.280847221722,0.6849152725213644
S001,12628,"S001-WAT-01,S001-WAT-03,S001-WAT-05,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,6,70.0,0.17099999999999999,2.71985961711914,1493.280847221722,0.6600175478601076
S001,12629,"S001-MED-01,S001-WAT-01,S001-WAT-03,S001-WAT-05,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,7,73.0,0.183,2.8121617696174215,1559.280847221722,0.6484797787978223
S001,12630,"S001-MED-02,S001-WAT-01,S001-WAT-03,S001-WAT-05,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,7,73.0,0.183,2.8121617696174215,1559.280847221722,0.6484797787978223
S001,12631,"S001-MED-01,S001-MED-02,S001-WAT-01,S001-WAT-03,S001-WAT-05,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,8,76.0,0.195,2.9170261261747217,1625.280847221722,0.6353717342281597
S001,12632,"S001-WAT-02,S001-WAT-03,S001-WAT-05,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,6,70.0,0.17099999999999999,2.71985961711914,1493.280847221722,0.6600175478601076
S001,12633,"S001-MED-01,S001-WAT-02,S001-WAT-03,S001-WAT-05,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,7,73.0,0.183,2.8121617696174215,1559.280847221722,0.6484797787978223
S001,12634,"S001-MED-02,S001-WAT-02,S001-WAT-03,S001-WAT-05,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,7,73.0,0.183,2.8121617696174215,1559.280847221722,0.6484797787978223
S001,12635,"S001-MED-01,S001-MED-02,S001-WAT-02,S001-WAT-03,S001-WAT-05,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,8,76.0,0.195,2.9170261261747217,1625.280847221722,0.6353717342281597
S001,12640,"S001-WAT-04,S001-WAT-05,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,5,56.0,0.144,2.404547633656105,1427.280847221722,0.6994315457929869
S001,12641,"S001-MED-01,S001-WAT-04,S001-WAT-05,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,6,59.0,0.156,2.4596685580363125,1493.280847221722,0.6925414302454609
S001,12642,"S001-MED-02,S001-WAT-04,S001-WAT-05,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,6,59.0,0.156,2.4596685580363125,1493.280847221722,0.6925414302454609
S001,12643,"S001-MED-01,S001-MED-02,S001-WAT-04,S001-WAT-05,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,7,62.0,0.168,2.5206778198290847,1559.280847221722,0.6849152725213644
S001,12644,"S001-WAT-01,S001-WAT-04,S001-WAT-05,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,6,70.0,0.17099999999999999,2.71985961711914,1493.280847221722,0.6600175478601076
S001,12645,"S001-MED-01,S001-WAT-01,S001-WAT-04,S001-WAT-05,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,7,73.0,0.183,2.8121617696174215,1559.280847221722,0.6484797787978223
S001,12646,"S001-MED-02,S001-WAT-01,S001-WAT-04,S001-WAT-05,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,7,73.0,0.183,2.8121617696174215,1559.280847221722,0.6484797787978223
S001,12647,"S001-MED-01,S001-MED-02,S001-WAT-01,S001-WAT-04,S001-WAT-05,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,8,76.0,0.195,2.9170261261747217,1625.280847221722,0.6353717342281597
S001,12648,"S001-WAT-02,S001-WAT-04,S001-WAT-05,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,6,70.0,0.17099999999999999,2.71985961711914,1493.280847221722,0.6600175478601076
S001,12649,"S001-MED-01,S001-WAT-02,S001-WAT-04,S001-WAT-05,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,7,73.0,0.183,2.8121617696174215,1559.280847221722,0.6484797787978223
S001,12650,"S001-MED-02,S001-WAT-02,S001-WAT-04,S001-WAT-05,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,7,73.0,0.183,2.8121617696174215,1559.280847221722,0.6484797787978223
S001,12651,"S001-MED-01,S001-MED-02,S001-WAT-02,S001-WAT-04,S001-WAT-05,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,8,76.0,0.195,2.9170261261747217,1625.280847221722,0.6353717342281597
S001,12656,"S001-WAT-03,S001-WAT-04,S001-WAT-05,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,6,70.0,0.17099999999999999,2.71985961711914,1493.280847221722,0.6600175478601076
S001,12657,"S001-MED-01,S001-WAT-03,S001-WAT-04,S001-WAT-05,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,7,73.0,0.183,2.8121617696174215,1559.280847221722,0.6484797787978223
S001,12658,"S001-MED-02,S001-WAT-03,S001-WAT-04,S001-WAT-05,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,7,73.0,0.183,2.8121617696174215,1559.280847221722,0.6484797787978223
S001,12659,"S001-MED-01,S001-MED-02,S001-WAT-03,S001-WAT-04,S001-WAT-05,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,8,76.0,0.195,2.9170261261747217,1625.280847221722,0.6353717342281597
S001,12672,"S001-WAT-06,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,4,42.0,0.11699999999999999,2.2061238300702657,1361.280847221722,0.7242345212412168
S001,12673,"S001-MED-01,S001-WAT-06,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,5,45.0,0.129,2.2419125617660614,1427.280847221722,0.7197609297792423
S001,12674,"S001-MED-02,S001-WAT-06,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,5,45.0,0.129,2.2419125617660614,1427.280847221722,0.7197609297792423
S001,12675,"S001-MED-01,S001-MED-02,S001-WAT-06,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,6,48.0,0.14100000000000001,2.2809986530833597,1493.280847221722,0.71487516836458
S001,12676,"S001-WAT-01,S001-WAT-06,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,5,56.0,0.144,2.404547633656105,1427.280847221722,0.6994315457929869
S001,12677,"S001-MED-01,S001-WAT-01,S001-WAT-06,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,6,59.0,0.156,2.4596685580363125,1493.280847221722,0.6925414302454609
S001,12678,"S001-MED-02,S001-WAT-01,S001-WAT-06,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,6,59.0,0.156,2.4596685580363125,1493.280847221722,0.6925414302454609
S001,12679,"S001-MED-01,S001-MED-02,S001-WAT-01,S001-WAT-06,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,7,62.0,0.168,2.5206778198290847,1559.280847221722,0.6849152725213644
S001,12680,"S001-WAT-02,S001-WAT-06,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,5,56.0,0.144,2.404547633656105,1427.280847221722,0.6994315457929869
S001,12681,"S001-MED-01,S001-WAT-02,S001-WAT-06,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,6,59.0,0.156,2.4596685580363125,1493.280847221722,0.6925414302454609
S001,12682,"S001-MED-02,S001-WAT-02,S001-WAT-06,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,6,59.0,0.156,2.4596685580363125,1493.280847221722,0.6925414302454609
S001,12683,"S001-MED-01,S001-MED-02,S001-WAT-02,S001-WAT-06,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,7,62.0,0.168,2.5206778198290847,1559.280847221722,0.6849152725213644
S001,12684,"S001-WAT-01,S001-WAT-02,S001-WAT-06,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,6,70.0,0.17099999999999999,2.71985961711914,1493.280847221722,0.6600175478601076
S001,12685,"S001-MED-01,S001-WAT-01,S001-WAT-02,S001-WAT-06,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,7,73.0,0.183,2.8121617696174215,1559.280847221722,0.6484797787978223
S001,12686,"S001-MED-02,S001-WAT-01,S001-WAT-02,S001-WAT-06,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,7,73.0,0.183,2.8121617696174215,1559.280847221722,0.6484797787978223
S001,12687,"S001-MED-01,S001-MED-02,S001-WAT-01,S001-WAT-02,S001-WAT-06,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,8,76.0,0.195,2.9170261261747217,1625.280847221722,0.6353717342281597
S001,12688,"S001-WAT-03,S001-WAT-06,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,5,56.0,0.144,2.404547633656105,1427.280847221722,0.6994315457929869
S001,12689,"S001-MED-01,S001-WAT-03,S001-WAT-06,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,6,59.0,0.156,2.4596685580363125,1493.280847221722,0.6925414302454609
S001,12690,"S001-MED-02,S001-WAT-03,S001-WAT-06,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,6,59.0,0.156,2.4596685580363125,1493.280847221722,0.6925414302454609
S001,12691,"S001-MED-01,S001-MED-02,S001-WAT-03,S001-WAT-06,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,7,62.0,0.168,2.5206778198290847,1559.280847221722,0.6849152725213644
S001,12692,"S001-WAT-01,S001-WAT-03,S001-WAT-06,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,6,70.0,0.17099999999999999,2.71985961711914,1493.280847221722,0.6600175478601076
S001,12693,"S001-MED-01,S001-WAT-01,S001-WAT-03,S001-WAT-06,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,7,73.0,0.183,2.8121617696174215,1559.280847221722,0.6484797787978223
S001,12694,"S001-MED-02,S001-WAT-01,S001-WAT-03,S001-WAT-06,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,7,73.0,0.183,2.8121617696174215,1559.280847221722,0.6484797787978223
S001,12695,"S001-MED-01,S001-MED-02,S001-WAT-01,S001-WAT-03,S001-WAT-06,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,8,76.0,0.195,2.9170261261747217,1625.280847221722,0.6353717342281597
S001,12696,"S001-WAT-02,S001-WAT-03,S001-WAT-06,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,6,70.0,0.17099999999999999,2.71985961711914,1493.280847221722,0.6600175478601076
S001,12697,"S001-MED-01,S001-WAT-02,S001-WAT-03,S001-WAT-06,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,7,73.0,0.183,2.8121617696174215,1559.280847221722,0.6484797787978223
S001,12698,"S001-MED-02,S001-WAT-02,S001-WAT-03,S001-WAT-06,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,7,73.0,0.183,2.8121617696174215,1559.280847221722,0.6484797787978223
S001,12699,"S001-MED-01,S001-MED-02,S001-WAT-02,S001-WAT-03,S001-WAT-06,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,8,76.0,0.195,2.9170261261747217,1625.280847221722,0.6353717342281597
S001,12704,"S001-WAT-04,S001-WAT-06,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,5,56.0,0.144,2.404547633656105,1427.280847221722,0.6994315457929869
S001,12705,"S001-MED-01,S001-WAT-04,S001-WAT-06,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,6,59.0,0.156,2.4596685580363125,1493.280847221722,0.6925414302454609
S001,12706,"S001-MED-02,S001-WAT-04,S001-WAT-06,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,6,59.0,0.156,2.4596685580363125,1493.280847221722,0.6925414302454609
S001,12707,"S001-MED-01,S001-MED-02,S001-WAT-04,S001-WAT-06,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,7,62.0,0.168,2.5206778198290847,1559.280847221722,0.6849152725213644
S001,12708,"S001-WAT-01,S001-WAT-04,S001-WAT-06,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,6,70.0,0.17099999999999999,2.71985961711914,1493.280847221722,0.6600175478601076
S001,12709,"S001-MED-01,S001-WAT-01,S001-WAT-04,S001-WAT-06,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,7,73.0,0.183,2.8121617696174215,1559.280847221722,0.6484797787978223
S001,12710,"S001-MED-02,S001-WAT-01,S001-WAT-04,S001-WAT-06,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,7,73.0,0.183,2.8121617696174215,1559.280847221722,0.6484797787978223
S001,12711,"S001-MED-01,S001-MED-02,S001-WAT-01,S001-WAT-04,S001-WAT-06,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,8,76.0,0.195,2.9170261261747217,1625.280847221722,0.6353717342281597
S001,12712,"S001-WAT-02,S001-WAT-04,S001-WAT-06,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,6,70.0,0.17099999999999999,2.71985961711914,1493.280847221722,0.6600175478601076
S001,12713,"S001-MED-01,S001-WAT-02,S001-WAT-04,S001-WAT-06,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,7,73.0,0.183,2.8121617696174215,1559.280847221722,0.6484797787978223
S001,12714,"S001-MED-02,S001-WAT-02,S001-WAT-04,S001-WAT-06,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,7,73.0,0.183,2.8121617696174215,1559.280847221722,0.6484797787978223
S001,12715,"S001-MED-01,S001-MED-02,S001-WAT-02,S001-WAT-04,S001-WAT-06,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,8,76.0,0.195,2.9170261261747217,1625.280847221722,0.6353717342281597
S001,12720,"S001-WAT-03,S001-WAT-04,S001-WAT-06,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,6,70.0,0.17099999999999999,2.71985961711914,1493.280847221722,0.6600175478601076
S001,12721,"S001-MED-01,S001-WAT-03,S001-WAT-04,S001-WAT-06,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,7,73.0,0.183,2.8121617696174215,1559.280847221722,0.6484797787978223
S001,12722,"S001-MED-02,S001-WAT-03,S001-WAT-04,S001-WAT-06,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,7,73.0,0.183,2.8121617696174215,1559.280847221722,0.6484797787978223
S001,12723,"S001-MED-01,S001-MED-02,S001-WAT-03,S001-WAT-04,S001-WAT-06,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,8,76.0,0.195,2.9170261261747217,1625.280847221722,0.6353717342281597
S001,12736,"S001-WAT-05,S001-WAT-06,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,5,56.0,0.144,2.404547633656105,1427.280847221722,0.6994315457929869
S001,12737,"S001-MED-01,S001-WAT-05,S001-WAT-06,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,6,59.0,0.156,2.4596685580363125,1493.280847221722,0.6925414302454609
S001,12738,"S001-MED-02,S001-WAT-05,S001-WAT-06,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,6,59.0,0.156,2.4596685580363125,1493.280847221722,0.6925414302454609
S001,12739,"S001-MED-01,S001-MED-02,S001-WAT-05,S001-WAT-06,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,7,62.0,0.168,2.5206778198290847,1559.280847221722,0.6849152725213644
S001,12740,"S001-WAT-01,S001-WAT-05,S001-WAT-06,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,6,70.0,0.17099999999999999,2.71985961711914,1493.280847221722,0.6600175478601076
S001,12741,"S001-MED-01,S001-WAT-01,S001-WAT-05,S001-WAT-06,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,7,73.0,0.183,2.8121617696174215,1559.280847221722,0.6484797787978223
S001,12742,"S001-MED-02,S001-WAT-01,S001-WAT-05,S001-WAT-06,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,7,73.0,0.183,2.8121617696174215,1559.280847221722,0.6484797787978223
S001,12743,"S001-MED-01,S001-MED-02,S001-WAT-01,S001-WAT-05,S001-WAT-06,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,8,76.0,0.195,2.9170261261747217,1625.280847221722,0.6353717342281597
S001,12744,"S001-WAT-02,S001-WAT-05,S001-WAT-06,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,6,70.0,0.17099999999999999,2.71985961711914,1493.280847221722,0.6600175478601076
S001,12745,"S001-MED-01,S001-WAT-02,S001-WAT-05,S001-WAT-06,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,7,73.0,0.183,2.8121617696174215,1559.280847221722,0.6484797787978223
S001,12746,"S001-MED-02,S001-WAT-02,S001-WAT-05,S001-WAT-06,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,7,73.0,0.183,2.8121617696174215,1559.280847221722,0.6484797787978223
S001,12747,"S001-MED-01,S001-MED-02,S001-WAT-02,S001-WAT-05,S001-WAT-06,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,8,76.0,0.195,2.9170261261747217,1625.280847221722,0.6353717342281597
S001,12752,"S001-WAT-03,S001-WAT-05,S001-WAT-06,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,6,70.0,0.17099999999999999,2.71985961711914,1493.280847221722,0.6600175478601076
S001,12753,"S001-MED-01,S001-WAT-03,S001-WAT-05,S001-WAT-06,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,7,73.0,0.183,2.8121617696174215,1559.280847221722,0.6484797787978223
S001,12754,"S001-MED-02,S001-WAT-03,S001-WAT-05,S001-WAT-06,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,7,73.0,0.183,2.8121617696174215,1559.280847221722,0.6484797787978223
S001,12755,"S001-MED-01,S001-MED-02,S001-WAT-03,S001-WAT-05,S001-WAT-06,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,8,76.0,0.195,2.9170261261747217,1625.280847221722,0.6353717342281597
S001,12768,"S001-WAT-04,S001-WAT-05,S001-WAT-06,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,6,70.0,0.17099999999999999,2.71985961711914,1493.280847221722,0.6600175478601076
S001,12769,"S001-MED-01,S001-WAT-04,S001-WAT-05,S001-WAT-06,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,7,73.0,0.183,2.8121617696174215,1559.280847221722,0.6484797787978223
S001,12770,"S001-MED-02,S001-WAT-04,S001-WAT-05,S001-WAT-06,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,7,73.0,0.183,2.8121617696174215,1559.280847221722,0.6484797787978223
S001,12771,"S001-MED-01,S001-MED-02,S001-WAT-04,S001-WAT-05,S001-WAT-06,S001-WAT-07,S001-FOD-03,S001-HYG-01",C,8,76.0,0.195,2.9170261261747217,1625.280847221722,0.6353717342281597
S001,12800,"S001-WAT-08,S001-FOD-03,S001-HYG-01",C,3,28.0,0.09,2.0743379147742087,1295.280847221722,0.740707760653224
S001,12801,"S001-MED-01,S001-WAT-08,S001-FOD-03,S001-HYG-01",C,4,31.0,0.102,2.0983300531766846,1361.280847221722,0.7377087433529144
S001,12802,"S001-MED-02,S001-WAT-08,S001-FOD-03,S001-HYG-01",C,4,31.0,0.102,2.0983300531766846,1361.280847221722,0.7377087433529144
S001,12803,"S001-MED-01,S001-MED-02,S001-WAT-08,S001-FOD-03,S001-HYG-01",C,5,34.0,0.11399999999999999,2.1244712300416255,1427.280847221722,0.7344410962447968
S001,12804,"S001-WAT-01,S001-WAT-08,S001-FOD-03,S001-HYG-01",C,4,42.0,0.11699999999999999,2.2061238300702657,1361.280847221722,0.7242345212412168
S001,12805,"S001-MED-01,S001-WAT-01,S001-WAT-08,S001-FOD-03,S001-HYG-01",C,5,45.0,0.129,2.2419125617660614,1427.280847221722,0.7197609297792423
S001,12806,"S001-MED-02,S001-WAT-01,S001-WAT-08,S001-FOD-03,S001-HYG-01",C,5,45.0,0.129,2.2419125617660614,1427.280847221722,0.7197609297792423
S001,12807,"S001-MED-01,S001-MED-02,S001-WAT-01,S001-WAT-08,S001-FOD-03,S001-HYG-01",C,6,48.0,0.14100000000000001,2.2809986530833597,1493.280847221722,0.71487516836458
S001,12808,"S001-WAT-02,S001-WAT-08,S001-FOD-03,S001-HYG-01",C,4,42.0,0.11699999999999999,2.2061238300702657,1361.280847221722,0.7242345212412168
S001,12809,"S001-MED-01,S001-WAT-02,S001-WAT-08,S001-FOD-03,S001-HYG-01",C,5,45.0,0.129,2.2419125617660614,1427.280847221722,0.7197609297792423
S001,12810,"S001-MED-02,S001-WAT-02,S001-WAT-08,S001-FOD-03,S001-HYG-01",C,5,45.0,0.129,2.2419125617660614,1427.280847221722,0.7197609297792423
S001,12811,"S001-MED-01,S001-MED-02,S001-WAT-02,S001-WAT-08,S001-FOD-03,S001-HYG-01",C,6,48.0,0.14100000000000001,2.2809986530833597,1493.280847221722,0.71487516836458
S001,12812,"S001-WAT-01,S001-WAT-02,S001-WAT-08,S001-FOD-03,S001-HYG-01",C,5,56.0,0.144,2.404547633656105,1427.280847221722,0.6994315457929869
S001,12813,"S001-MED-01,S001-WAT-01,S001-WAT-02,S001-WAT-08,S001-FOD-03,S001-HYG-01",C,6,59.0,0.156,2.4596685580363125,1493.280847221722,0.6925414302454609
S001,12814,"S001-MED-02,S001-WAT-01,S001-WAT-02,S001-WAT-08,S001-FOD-03,S001-HYG-01",C,6,59.0,0.156,2.4596685580363125,1493.280847221722,0.6925414302454609
S001,12815,"S001-MED-01,S001-MED-02,S001-WAT-01,S001-WAT-02,S001-WAT-08,S001-FOD-03,S001-HYG-01",C,7,62.0,0.168,2.5206778198290847,1559.280847221722,0.6849152725213644
S001,12816,"S001-WAT-03,S001-WAT-08,S001-FOD-03,S001-HYG-01",C,4,42.0,0.11699999999999999,2.2061238300702657,1361.280847221722,0.7242345212412168
S001,12817,"S001-MED-01,S001-WAT-03,S001-WAT-08,S001-FOD-03,S001-HYG-01",C,5,45.0,0.129,2.2419125617660614,1427.280847221722,0.7197609297792423
S001,12818,"S001-MED-02,S001-WAT-03,S001-WAT-08,S001-FOD-03,S001-HYG-01",C,5,45.0,0.129,2.2419125617660614,1427.280847221722,0.7197609297792423
S001,12819,"S001-MED-01,S001-MED-02,S001-WAT-03,S001-WAT-08,S001-FOD-03,S001-HYG-01",C,6,48.0,0.14100000000000001,2.2809986530833597,1493.280847221722,0.71487516836458
S001,12820,"S001-WAT-01,S001-WAT-03,S001-WAT-08,S001-FOD-03,S001-HYG-01",C,5,56.0,0.144,2.404547633656105,1427.280847221722,0.6994315457929869
S001,12821,"S001-MED-01,S001-WAT-01,S001-WAT-03,S001-WAT-08,S001-FOD-03,S001-HYG-01",C,6,59.0,0.156,2.4596685580363125,1493.280847221722,0.6925414302454609
S001,12822,"S001-MED-02,S001-WAT-01,S001-WAT-03,S001-WAT-08,S001-FOD-03,S001-HYG-01",C,6,59.0,0.156,2.4596685580363125,1493.280847221722,0.6925414302454609
S001,12823,"S001-MED-01,S001-MED-02,S001-WAT-01,S001-WAT-03,S001-WAT-08,S001-FOD-03,S001-HYG-01",C,7,62.0,0.168,2.5206778198290847,1559.280847221722,0.6849152725213644
S001,12824,"S001-WAT-02,S001-WAT-03,S001-WAT-08,S001-FOD-03,S001-HYG-01",C,5,56.0,0.144,2.404547633656105,1427.280847221722,0.6994315457929869
S001,12825,"S001-MED-01,S001-WAT-02,S001-WAT-03,S001-WAT-08,S001-FOD-03,S001-HYG-01",C,6,59.0,0.156,2.4596685580363125,1493.280847221722,0.6925414302454609
S001,12826,"S001-MED-02,S001-WAT-02,S001-WAT-03,S001-WAT-08,S001-FOD-03,S001-HYG-01",C,6,59.0,0.156,2.4596685580363125,1493.280847221722,0.6925414302454609
S001,12827,"S001-MED-01,S001-MED-02,S001-WAT-02,S001-WAT-03,S001-WAT-08,S001-FOD-03,S001-HYG-01",C,7,62.0,0.168,2.5206778198290847,1559.280847221722,0.6849152725213644
